Date,IBM.N,MSFT.O,SPG.N,PSA.N,AVB.N,EQR.N,WELL.N,WY.N,VTR.N,O.N,ESS.N,JBHT.O,ALK.N,CSX.O,LUV.N,FDX.N,ESV.N,HP.N,NE.N,OII.N,BCS.N,BAC.N,JPM.N,WFC.N,C.N,USB.N,BBT.N,BBY.N,HD.N,LOW.N,CVS.N,TJX.N,COST.O,TXN.O,MU.O,INTC.O,ADI.O,QCOM.O,AMAT.O,AEP.N,AES.N,ARTNA.O,ATO.N,AVA.N,AWR.N,BKH.N,CDZI.O,XOM.N,CVX.N,COP.N,EOG.N,OXY.N,SLB.N,HAL.N,APC.N,AXP.N,PNC.N,CB.N,SCHW.N,MS.N,AIG.N,SPGI.N,COF.N,PGR.N,MMC.N,AON.N,AFL.N,TRV.N,ALL.N,STT.N,STI.N,TROW.O,MTB.N,KEY.N,RF.N,FITB.O,DE.N,DHR.N,DOV.N,EFX.N,EMR.N,ETN.N,FLS.N,GD.N,GE.N,GWW.N,HON.N,IR.N,ITW.N,JCI.N,ORCL.N,ADBE.O,ADP.O,INTU.O,MU.O,HPQ.N,FISV.O,ADI.O,ADSK.O,TSS.N,AMD.O,PAYX.O,LRCX.O,MSI.N,XLNX.O,CA.O,HD.N,MCD.N,NKE.N,LOW.N,SBUX.O,TJX.N,TGT.N,ROST.O,F.N,VFC.N,CCL.N,RCL.N,AZO.N,DHI.N,TIF.N,LEN.N,KSS.N,HAS.O,TSCO.O,PVH.N,PG.N,KO.N,PEP.O,WMT.N,MO.N,SYY.N,ABMD.O,ABT.N,AGN.N,AMGN.O,BAX.N,BDX.N,BIIB.O,BMY.N,BSX.N,CAH.N,CELG.O
2004-12-15,71.4883,20.1987,39.3378,36.5136,44.0164,18.1373,16.9341,6.5934,14.0058,37.7033,52.7396,17.7038,7.5168,5.0375,14.8623,90.8997,24.7375,12.7143,19.2701,8.3035,29.3402,34.1842,27.1348,21.4338,377.8045,20.1134,26.1432,28.9120,30.4760,23.4968,18.7089,10.4455,35.5815,18.7023,11.8400,15.7116,26.7616,33.2975,13.7073,19.6914,9.1725,11.8235,16.0970,10.5731,8.8304,17.6103,13.5000,35.0823,31.9753,28.0690,16.8844,19.0517,26.2422,16.8837,30.3304,45.2608,39.2131,30.7341,9.7078,44.3784,1128.0455,32.9374,68.4407,14.1048,22.4986,19.2476,14.6666,26.3772,36.4842,39.1294,53.4230,22.1644,71.5884,23.2370,24.3753,32.8547,26.9503,21.0773,21.0752,24.5530,22.9428,23.4243,7.7839,39.4906,23.1157,49.3218,25.6767,25.1571,33.5841,47.8132,12.5832,31.3128,27.5684,20.5382,11.8400,7.3425,9.6275,26.7616,34.7734,19.1160,22.6400,20.9210,27.2719,96.5947,21.9671,23.3285,30.4760,21.7125,8.8720,23.4968,12.8178,10.4455,38.5086,6.0677,9.9439,9.4604,38.4932,42.6384,88.3700,25.4481,24.2202,48.7766,36.1475,13.0622,8.0528,25.1000,37.8344,13.7474,36.3142,39.0009,30.2917,24.6206,14.1800,14.8659,31.2595,54.5794,13.6661,44.8117,64.9100,14.5674,36.4900,44.3715,7.0925
2004-12-16,71.5764,20.2359,38.8825,36.0612,43.8966,17.9394,16.6473,6.5522,13.8575,37.2242,51.7915,18.0362,7.4518,5.0298,14.8247,89.9424,24.4868,12.5877,19.3612,8.2219,29.4389,34.3033,27.0652,21.5126,375.7282,20.3486,26.0073,28.4896,30.5478,23.3427,18.7465,10.3490,35.2798,18.4036,11.6300,15.5283,26.1487,32.6291,13.4011,19.7309,9.1143,11.6851,16.0018,10.4183,8.7715,17.4927,15.0000,34.7975,31.5444,27.9151,16.5594,18.9357,25.9922,16.5896,30.0288,45.0996,39.2272,30.6606,9.7733,43.8349,1123.6881,32.8673,67.9178,13.9780,22.3934,19.1239,14.5416,26.4914,35.9158,39.0807,53.2111,22.0191,71.2272,23.1461,24.1753,32.6293,26.7692,20.5006,21.0352,24.3703,23.0184,23.3005,7.6949,39.2522,22.9426,50.2406,25.3915,25.3842,33.4675,47.9658,12.5832,30.5431,27.5372,20.3301,11.6300,7.4630,9.4500,26.1487,34.6935,18.8296,22.4900,20.8580,26.8402,97.6768,21.7750,23.0335,30.5478,21.8597,8.8772,23.3427,12.6780,10.3490,38.0551,6.0416,9.8952,9.4851,39.1739,42.8281,88.6800,24.4267,24.3460,47.7638,35.8145,13.0553,8.0826,24.7914,37.8209,13.6347,36.0250,38.7950,30.3465,24.6338,14.0200,15.4827,31.9514,54.3217,14.0559,45.4817,65.8900,14.8759,35.4700,45.1289,6.9300
2004-12-17,70.6583,20.0869,39.2589,36.3843,44.2442,18.1373,16.6973,6.5541,14.0621,37.5928,52.3616,18.4026,7.3589,5.0568,14.8435,92.0595,25.1057,12.6990,19.5394,8.3366,29.1822,33.6409,26.7802,21.2521,372.2944,20.0932,25.8405,27.7773,30.1318,23.0344,18.4416,10.2525,35.1621,17.9517,11.3100,15.4604,25.7754,32.5608,13.2182,19.6744,9.0925,11.6729,16.0732,10.5672,8.9795,17.8220,15.5000,34.5891,31.3926,27.8927,16.8683,18.8529,26.0200,16.4887,29.8127,45.0754,38.7834,31.2121,9.6258,43.2435,1132.9258,33.3983,68.1004,13.8001,22.4495,19.1816,14.5600,26.5557,35.5605,39.1375,53.1600,21.7390,70.9683,23.2720,24.3547,32.1853,26.9872,20.5768,20.8048,24.4051,23.0414,23.3139,7.6748,39.6210,22.7201,49.8279,25.2132,25.1792,33.4092,48.3403,12.4850,30.2127,27.3876,20.1821,11.3100,7.4311,9.9375,25.7754,35.9923,18.6788,22.4300,20.8580,26.8683,96.8225,21.6716,22.8217,30.1318,21.7794,9.4766,23.0344,12.7086,10.2525,37.5644,5.9742,9.9787,9.5097,39.6371,43.3397,89.2500,24.4206,24.1337,47.5042,35.4661,12.8117,8.1216,25.1289,37.3759,13.5750,35.8116,38.2581,29.8782,24.0829,14.4400,15.7508,31.1329,54.2014,14.0433,45.5842,64.8000,14.6780,35.4700,45.0899,6.7528
2004-12-20,70.9154,20.0794,39.3682,36.5394,43.8546,18.0865,16.5562,6.5375,13.9598,37.3569,51.8101,18.6710,7.4053,5.0323,14.6368,92.1332,25.4660,12.7258,19.6978,8.2484,29.4060,33.8791,26.8358,21.2795,372.8534,20.0731,26.0258,27.9100,29.9309,22.9045,18.5419,10.2902,35.1327,17.9211,11.3500,15.4129,25.4654,32.2461,13.1577,19.6970,9.2743,11.7498,16.0434,10.3231,8.9621,17.7750,15.0000,35.4643,31.9025,28.2165,16.9282,19.4427,26.3653,16.5013,29.7136,45.0270,38.9736,31.0282,9.5931,42.8759,1133.7973,33.2176,68.0091,13.7277,22.3654,19.0826,14.6556,26.1915,35.6955,38.7315,52.8825,21.8205,71.4930,23.4399,24.4512,32.2946,27.3309,20.6638,20.7647,24.3790,22.8935,23.3976,7.6374,39.8371,22.9426,50.9259,25.4058,25.2265,33.7918,48.3542,12.1278,30.3781,27.7117,20.2006,11.3500,7.4382,9.9600,25.4654,35.9723,18.8296,21.8400,21.0280,26.4085,96.5378,21.5312,22.8973,29.9309,21.6790,9.4559,22.9045,12.8331,10.2902,37.5719,5.9089,10.2014,9.4516,39.9670,43.5872,88.8100,24.3467,24.3460,47.4349,35.3731,13.0135,8.0826,25.3121,37.4771,13.5750,35.6119,38.3905,30.0177,24.1891,13.7500,15.5598,31.1718,54.0726,13.9595,44.8432,65.8400,14.6489,35.5000,45.3397,6.5550
2004-12-21,71.2606,20.1688,39.6717,36.7721,44.0884,18.3656,16.6199,6.5581,14.1899,37.8286,52.3864,18.8330,7.4494,5.1342,14.7590,92.5382,25.6070,12.9714,19.9552,8.2682,29.2217,34.4670,27.1626,21.3207,376.8462,20.7518,26.2420,28.2194,30.2035,23.2169,18.6379,10.2902,35.2945,18.0972,11.5400,15.9493,25.6908,33.0271,13.2362,19.8327,9.5071,11.3028,16.2518,10.5255,9.0835,17.9278,14.0000,35.9019,32.0360,28.1941,17.0273,19.4526,26.7194,16.7997,29.9612,45.5027,39.8118,30.8591,9.8552,43.5552,1146.8695,33.3724,68.6897,13.9088,22.4846,19.1074,14.7145,26.0487,35.9158,39.1132,53.8977,22.0616,72.5900,23.8736,24.4167,32.6019,27.2385,20.7617,20.7096,24.2659,23.1532,23.5749,7.7178,39.2782,22.9797,51.5410,25.4628,25.5229,33.9302,49.3806,12.3153,30.4931,27.7553,20.2145,11.5400,7.5197,10.0375,25.6908,38.1753,18.8447,21.7300,21.2863,26.7932,98.5881,21.7455,23.4117,30.2035,21.8129,9.4466,23.2169,12.8790,10.2902,37.6165,5.9611,10.2362,9.5574,40.2828,44.3729,89.6000,24.3652,24.5820,47.1752,35.7990,13.2223,8.1995,25.4761,37.8007,13.5916,35.8735,38.6847,30.4113,24.9126,13.7300,15.4525,30.9867,54.9745,14.0559,44.9930,65.9200,14.7304,35.8600,45.6754,6.5125
2004-12-22,71.6940,20.0943,39.3985,37.0823,44.8434,18.4670,16.8157,6.5669,14.2001,37.9613,52.3864,18.8883,7.4982,5.1509,14.8717,91.7097,25.1292,12.8333,19.6028,8.2374,29.2744,34.8317,27.1348,21.3515,385.7902,21.1819,26.2173,28.4847,30.4975,23.3224,18.7757,10.4245,35.1768,18.2964,11.8800,15.9221,25.8458,33.3726,13.3383,19.9175,9.6744,11.3879,16.1625,10.5374,9.0141,17.8161,14.0000,35.6240,31.7447,27.8702,16.5940,19.2306,26.4170,16.6400,29.4435,45.8897,39.7978,31.2488,9.8388,44.0187,1149.3096,33.5421,68.6731,13.8380,22.8280,19.2146,14.8211,26.4200,36.4131,39.3162,53.8174,22.4637,73.2306,23.7826,24.4236,32.4858,27.2681,20.7509,20.6695,24.3964,22.9428,23.8627,7.8844,39.8631,22.9113,50.9804,25.4058,25.8256,34.0468,49.7829,12.2349,31.0179,27.8800,20.3995,11.8800,7.5197,10.1025,25.8458,38.1203,19.0180,21.8300,21.6641,26.4929,99.3285,21.7529,23.5024,30.4975,21.7660,9.4125,23.3224,13.3552,10.4245,37.6611,6.1482,10.3197,9.5239,40.6477,44.6210,91.0900,24.7282,24.5899,47.9456,36.3333,13.1945,8.3325,25.6207,37.6995,13.7838,35.9217,38.9568,30.7542,25.3574,13.6600,15.5866,31.1816,54.5227,14.2110,44.9930,65.6400,14.8700,36.2400,44.1685,6.5725
2004-12-23,71.7748,20.1241,38.7733,36.5588,44.4959,18.2641,16.7702,6.5571,13.9342,37.6886,51.7730,18.9863,7.4471,5.1393,14.7402,90.9089,25.2623,12.9100,19.6622,8.2815,29.5770,34.7573,27.2251,21.3927,389.3040,21.1483,26.1988,28.4552,30.4975,23.2453,18.7966,10.4455,34.9487,18.2734,11.8000,15.9832,25.6767,33.4552,13.3697,19.7253,9.6526,11.2983,16.2816,10.4779,8.9413,17.8690,14.0000,36.0963,31.9692,27.9440,16.6862,19.2870,26.6757,16.7240,29.3715,45.4946,39.8048,30.9915,9.7897,44.0107,1155.4100,33.2213,68.4241,14.0899,22.6808,19.2641,14.7733,26.4629,36.2568,39.3324,54.3068,22.3249,73.5985,23.7407,24.4512,32.5746,27.1535,20.7400,20.6595,24.1876,22.9264,23.8627,7.8873,39.7290,22.8678,50.9259,25.4557,25.8572,34.1597,49.9493,12.1814,31.3041,28.1480,20.5336,11.8000,7.4666,10.1225,25.6767,37.5007,18.7994,22.1200,21.5822,26.4460,98.3033,21.8341,23.5100,30.4975,21.6389,9.4693,23.2453,13.2416,10.4455,37.5421,6.0786,10.2988,9.5239,40.6688,44.5797,90.1300,24.4944,25.0383,47.5821,36.1940,13.3545,8.2385,25.9968,37.4771,13.7606,35.7634,38.6479,30.6735,25.2047,13.6800,15.5598,31.4739,55.1033,14.4500,44.8826,66.3100,15.0330,35.8900,44.5043,6.6350
2004-12-24,71.7748,20.1241,38.7733,36.5588,44.4959,18.2641,16.7702,6.5571,13.9342,37.6886,51.7730,18.9863,7.4471,5.1393,14.7402,90.9089,25.2623,12.9100,19.6622,8.2815,29.5770,34.7573,27.2251,21.3927,389.3040,21.1483,26.1988,28.4552,30.4975,23.2453,18.7966,10.4455,34.9487,18.2734,11.8000,15.9832,25.6767,33.4552,13.3697,19.7253,9.6526,11.2983,16.2816,10.4779,8.9413,17.8690,14.0000,36.0963,31.9692,27.9440,16.6862,19.2870,26.6757,16.7240,29.3715,45.4946,39.8048,30.9915,9.7897,44.0107,1155.4100,33.2213,68.4241,14.0899,22.6808,19.2641,14.7733,26.4629,36.2568,39.3324,54.3068,22.3249,73.5985,23.7407,24.4512,32.5746,27.1535,20.7400,20.6595,24.1876,22.9264,23.8627,7.8873,39.7290,22.8678,50.9259,25.4557,25.8572,34.1597,49.9493,12.1814,31.3041,28.1480,20.5336,11.8000,7.4666,10.1225,25.6767,37.5007,18.7994,22.1200,21.5822,26.4460,98.3033,21.8341,23.5100,30.4975,21.6389,9.4693,23.2453,13.2416,10.4455,37.5421,6.0786,10.2988,9.5239,40.6688,44.5797,90.1300,24.4944,25.0383,47.5821,36.1940,13.3545,8.2385,25.9968,37.4771,13.7606,35.7634,38.6479,30.6735,25.2047,13.6800,15.5598,31.4739,55.1033,14.4500,44.8826,66.3100,15.0330,35.8900,44.5043,6.6350
2004-12-27,71.6132,20.0049,38.7186,36.5782,44.6756,18.3148,16.8749,6.4953,13.9751,37.2242,51.3082,18.5049,7.4216,5.1123,14.7026,90.0344,24.5573,12.6644,19.2939,8.1624,29.8929,34.7275,27.1209,21.3584,385.7902,21.0139,26.1308,28.4896,30.2895,23.0141,18.7047,10.3994,34.9193,18.2274,11.8000,15.8678,25.4161,32.6216,13.1970,19.5613,9.6744,11.3687,16.0851,10.2695,8.8339,17.7808,14.0000,35.3393,31.5686,27.5913,16.2252,19.0650,26.2100,16.3290,28.8447,45.3495,39.8048,30.8003,9.8388,43.8349,1145.3008,33.3835,68.7395,13.8643,22.6107,19.0579,14.5453,26.2915,36.1289,39.3162,53.6494,22.1506,72.9921,23.6427,24.2995,32.5336,26.9244,20.6783,20.5393,24.0135,22.7588,23.7523,7.7839,39.3416,22.7434,50.8714,25.4628,25.5576,33.9193,49.9493,12.1903,31.1491,27.7366,20.3717,11.8000,7.4772,10.0100,25.4161,37.4507,18.9276,21.9000,21.3114,26.0143,98.3603,21.6568,23.4571,30.2895,21.5184,9.3887,23.0141,13.4120,10.3994,38.1443,6.0634,10.2571,9.5186,40.5214,44.9105,89.2800,24.0883,24.8102,46.8809,36.2327,13.3754,8.1491,25.6978,37.3490,13.8071,35.7978,38.8244,30.6836,24.9657,13.8200,15.4223,31.3278,54.6223,14.3074,44.6856,65.5500,14.8002,35.6300,44.3715,6.6350
2004-12-28,72.2008,20.0794,38.9736,36.5136,44.9693,18.3199,16.8704,6.5659,14.1030,37.4675,51.5561,19.1781,7.4912,5.1522,14.9187,91.0470,24.7688,12.7872,19.4483,8.3102,29.9784,34.9582,27.2599,21.4509,386.1097,21.1886,26.1493,28.8531,30.7271,23.3265,18.7966,10.4329,35.3902,18.3040,11.9700,15.8067,25.5218,32.6742,13.2833,19.6292,9.7762,11.3879,16.2994,10.4779,8.9899,17.9337,14.0000,35.4574,31.8296,27.7516,16.4327,19.2605,26.3891,16.5097,29.0428,45.4301,40.2838,31.2929,9.8061,44.1306,1148.4381,33.6416,69.6858,14.0257,22.6808,19.3796,14.6740,26.6556,36.4629,39.7059,54.1607,22.1897,73.3260,23.7826,24.4857,32.6566,27.5046,20.9793,20.8448,24.1441,22.9428,24.2107,7.9821,39.8184,22.8180,51.5410,25.7195,25.7468,34.0213,50.2683,12.3600,31.8490,27.8925,20.6724,11.9700,7.5268,10.1100,25.5218,38.5501,18.7693,21.7300,21.5067,26.0237,97.9047,21.8046,23.3133,30.7271,21.7259,9.4549,23.3265,13.7811,10.4329,38.5532,6.1765,10.3545,9.5962,41.2232,45.8368,89.8200,24.5375,24.5270,47.9110,36.7825,13.7094,8.3234,26.0836,37.3759,13.8734,36.1421,39.1480,31.0517,25.1981,13.7400,15.5397,31.4155,55.4899,14.4500,45.0482,67.8600,14.9166,36.3200,44.9727,6.7375
2004-12-29,72.1126,20.0422,39.4593,36.5136,45.3383,18.4924,16.9432,6.5885,14.1490,37.4159,51.6937,19.1355,7.6235,5.1393,15.1441,91.5256,25.0900,13.1096,19.8206,8.3234,29.5902,34.8764,27.2251,21.3892,383.3945,21.1411,26.0937,29.2018,30.6984,23.4400,18.8760,10.5630,35.8390,18.6333,12.2600,15.7863,25.8106,32.1710,13.3697,19.5613,9.7835,11.3349,16.3292,10.5374,8.9587,18.0160,14.0000,35.5129,32.1271,27.9953,16.4258,19.3665,26.6677,16.6694,29.3174,45.3737,40.1006,31.2634,9.6750,44.1466,1146.8695,33.7448,69.8602,14.0126,22.8981,19.5034,14.7917,26.7056,36.5623,39.7465,53.9562,22.0438,73.4009,23.7476,24.5271,32.1375,27.4527,20.8941,20.9500,24.3616,22.9560,24.1438,7.9735,39.1814,22.7372,51.4009,25.4557,25.5545,33.9847,50.3100,12.2528,31.6190,27.8052,20.7278,12.2600,7.5162,10.1600,25.8106,38.2803,18.7919,21.9600,21.3996,26.6056,97.7338,21.9080,23.3209,30.6984,21.7727,9.3598,23.4400,13.9515,10.5630,38.4342,6.1765,10.2571,9.6984,40.9284,45.6962,90.4000,24.5252,24.9596,48.4303,37.4717,13.5494,8.3853,26.0161,37.2411,13.7772,35.9768,39.3024,31.0618,25.1317,14.7000,15.7005,31.7175,55.6273,14.4625,44.9536,67.9200,14.8991,35.9700,44.8946,6.7000
2004-12-30,72.2008,19.9379,39.4593,36.7915,45.5137,18.5533,16.9842,6.5992,14.2396,37.4306,51.6124,19.0290,7.7048,5.1987,15.3696,91.0838,24.7297,13.0674,19.5869,8.1778,29.9718,34.9508,27.1695,21.3207,383.5542,21.1343,26.0382,29.2755,30.7845,23.3305,18.9219,10.5756,35.6477,18.7252,12.2900,15.7863,26.0853,32.0584,13.3775,19.5500,9.8999,11.3834,16.2577,10.6208,9.0488,18.0513,13.7500,35.4435,31.8782,27.8285,16.3405,19.3400,26.6438,16.5013,29.1959,45.2689,40.2274,31.4999,9.6668,44.1546,1142.1635,33.8702,69.5530,14.0142,22.7859,19.5034,14.7108,26.5628,36.7755,39.9339,54.0511,22.1328,73.3464,23.6567,24.4719,32.4334,27.5788,20.8941,21.0352,24.4051,23.0842,24.1873,7.9275,39.0920,22.7621,51.5644,25.2418,25.3842,33.9482,50.0179,12.3957,31.5840,27.6120,20.5382,12.2900,7.4914,10.0600,26.0853,38.0104,18.5432,21.9500,21.2359,26.9809,97.7908,21.8711,23.3965,30.7845,21.6723,9.4022,23.3305,13.6828,10.5756,38.7316,6.2504,10.2988,9.7266,40.7951,45.4977,90.6900,24.8082,25.3451,48.9064,37.7117,13.5563,8.4518,25.9486,37.3827,13.8071,35.9768,39.0230,30.8248,25.1516,15.2300,15.7274,32.3899,55.2150,14.5003,44.7171,67.2100,14.9282,35.8900,45.7383,6.6900
2004-12-31,72.4064,19.9081,39.2589,36.0289,45.5500,18.3554,17.3712,6.5894,14.1826,37.2832,52.4257,19.1099,7.7744,5.1677,15.2945,90.6604,24.8628,13.0636,19.6978,8.2308,30.0574,34.9731,27.1209,21.3035,384.7521,21.2497,25.9764,29.1871,30.6553,23.3630,18.8217,10.5462,35.6183,18.8554,12.3500,15.8814,26.0078,31.8406,13.4246,19.4143,9.9435,11.4489,16.2816,10.5195,9.0141,18.0395,14.2500,35.6032,31.8721,27.8414,16.4465,19.3367,26.6438,16.4887,29.1779,45.4462,40.4599,31.5885,9.7979,44.3704,1144.6036,33.7522,69.9017,13.9714,23.0593,19.6849,14.6519,26.4700,36.7471,40.0236,53.9635,22.1328,73.4827,23.7127,24.5478,32.5504,27.6011,20.8252,21.0051,24.4486,23.0414,24.2141,7.9103,38.9690,22.6999,51.8759,25.2489,25.3211,33.8678,49.7119,12.2528,31.3641,27.6432,20.3532,12.3500,7.4347,10.0475,26.0078,37.9304,18.3170,22.0200,21.4626,27.1311,97.9616,21.9228,23.4949,30.6553,21.4581,9.3722,23.3630,13.6217,10.5462,38.6052,6.2787,10.1875,9.7654,40.4442,45.0263,91.3100,24.8020,25.1484,49.0622,38.0757,13.4867,8.5320,26.0353,37.1332,13.8037,35.9424,38.8465,30.8096,25.3375,15.4400,15.6369,31.9709,55.1033,14.4793,44.7723,66.6100,14.9108,35.5500,45.4258,6.6300
2005-01-04,71.0256,19.9975,38.3969,35.2857,44.5035,17.8734,16.8203,6.4669,13.8463,18.2730,50.6865,18.3472,7.2568,5.0233,14.6650,88.0553,23.7740,12.3843,18.7355,7.9308,29.3928,34.1023,26.9377,21.2384,382.1967,20.9647,25.8219,28.3948,30.5191,23.0222,18.5795,10.3910,34.6103,18.0743,11.6600,15.3518,24.9371,31.6378,12.9536,19.1599,9.4925,10.9563,15.8827,10.2933,9.0488,17.7044,13.5000,34.5544,30.6825,26.7929,15.0959,18.5282,25.3743,15.9929,27.6517,44.3982,39.5653,31.1969,9.3309,44.1946,1154.7128,33.1918,68.2747,14.2760,23.1294,19.2724,14.5894,26.4486,36.2710,39.5265,52.5465,21.3286,71.8337,23.2930,24.2305,32.4884,26.4140,20.1867,20.5293,24.0658,22.3183,23.1600,7.5053,37.0206,22.4822,49.8357,24.7212,24.3720,33.4658,49.5867,11.6634,30.0243,26.8952,19.1878,11.6600,7.4134,9.8775,24.9371,34.9820,17.9251,20.2100,20.6124,25.1415,95.2278,21.0140,22.5039,30.5191,21.4715,9.2389,23.0222,13.3464,10.3910,38.0923,6.0525,10.2014,9.5203,40.0371,44.3398,89.7000,23.1408,24.5663,46.2490,36.9374,13.2571,8.3073,26.2764,36.7422,13.5783,35.5086,39.1406,30.7844,24.3285,14.9800,15.4860,30.8113,54.3388,14.4835,43.6372,64.7600,14.6372,34.1700,43.4026,6.2925
2005-01-05,70.8787,19.9528,36.6971,34.0255,42.3561,17.3002,16.0872,6.4943,13.3496,17.3443,48.8535,17.9297,7.0919,5.0040,14.6650,87.9449,23.8915,12.2845,18.7355,7.8757,29.5902,33.7079,26.9938,21.2624,386.9881,21.0733,25.9764,28.5670,30.2393,22.8275,18.8968,10.3490,34.7427,17.5305,11.5300,15.2024,25.0498,31.7730,12.7338,18.9338,9.4707,11.1599,15.7755,10.0433,9.0141,17.6338,13.5000,34.3738,30.8828,26.9917,14.9692,18.4255,25.4539,15.7912,27.1925,43.9861,39.2131,31.1747,9.2736,43.9388,1173.8854,33.2581,67.5940,14.2859,22.9191,18.7526,14.4828,26.4057,35.9868,39.2658,52.1666,21.2396,71.7247,23.1391,24.0857,31.9654,26.1580,20.0852,20.1286,24.2137,22.1178,22.8220,7.3301,36.9833,22.3454,49.1037,24.6499,23.8233,33.6632,49.3641,11.6991,29.8594,26.7830,18.9705,11.5300,7.4453,9.9275,25.0498,35.2518,17.6085,19.7500,20.4676,24.2875,94.0887,20.3490,22.1938,30.2393,21.3042,9.1283,22.8275,13.4556,10.3490,38.1220,6.0003,10.0413,9.3916,39.9670,43.7112,90.2900,22.6424,24.1179,45.8162,37.2316,13.1527,8.1697,25.4568,37.1265,13.5153,35.5499,39.1921,30.7290,24.3618,14.6900,15.3084,30.3241,53.4799,14.6386,43.3928,64.8400,14.5902,34.7000,43.3010,6.3875
2005-01-06,70.6583,19.9304,37.0249,34.1224,43.0396,17.3002,16.1191,6.5208,13.4013,17.3590,48.6095,18.1725,6.9411,5.0646,14.5523,87.6227,24.4477,12.5723,19.2345,8.0521,29.2217,33.6558,27.1481,21.3378,390.7414,21.0258,25.9455,27.3121,29.7875,22.9005,18.9010,10.3532,35.2430,17.4616,11.4100,15.2499,25.0075,32.2912,12.6396,18.9394,9.4780,11.0581,15.7398,10.1266,8.8165,17.6221,13.5000,34.8114,31.3987,27.3828,15.1904,18.7767,25.9514,16.0727,27.6877,43.7599,39.4808,31.5220,9.4292,44.9777,1175.8027,33.8333,68.4407,14.3633,22.2042,19.2311,14.7071,26.5271,36.2994,39.4532,52.2762,21.4425,71.4793,22.9292,24.1891,31.8347,26.5215,20.0961,19.9383,24.0135,22.2624,22.8889,7.3330,37.0504,22.5257,48.6988,24.4859,23.8548,33.3014,50.5881,11.8063,29.3645,26.6022,18.8502,11.4100,7.4311,10.0000,25.0075,35.0819,17.8346,19.7200,20.2912,24.1092,95.1708,20.0239,21.7475,29.7875,21.4715,9.1169,22.9005,13.0494,10.3532,36.0553,6.1917,10.0553,9.4039,40.2547,44.0421,89.5500,23.0977,23.8347,46.3356,36.4108,13.1666,8.3348,25.4182,37.3085,13.6280,35.8047,39.7511,30.5121,24.3152,14.5200,15.6536,30.7334,53.9781,14.6973,43.4007,65.1900,14.5666,35.1900,44.0197,6.6875
2005-01-07,70.3498,19.8708,37.1888,34.2840,42.9791,17.2241,16.1418,6.6228,13.3599,17.2484,48.2904,17.8274,6.9109,5.0091,14.6180,87.3650,24.0247,12.1156,18.9137,7.8051,29.3796,33.2911,26.9306,21.3104,388.5054,20.6594,25.6490,27.1448,29.7086,22.9857,19.1056,10.3028,34.9414,17.5535,11.4600,15.4808,25.0427,32.4564,12.6788,18.8659,9.3398,11.1790,15.6327,10.0314,8.5912,17.6044,11.9500,34.5822,31.0466,27.2097,15.0913,18.4719,25.2828,15.9593,27.6427,43.4367,39.2413,31.4038,9.3964,44.8019,1177.8942,33.7780,68.0340,14.2102,21.9098,18.8351,14.5968,26.4057,36.2568,39.5754,51.9037,21.2823,70.5186,22.6984,24.1270,31.6213,26.1543,20.1323,19.6478,23.9091,22.0652,22.6781,7.2439,37.1845,22.3889,48.2939,24.3932,23.7287,33.2612,50.0735,11.9045,29.3845,26.5524,19.0861,11.4600,7.3886,10.0250,25.0427,34.2823,17.6989,19.9200,20.2219,24.1843,95.0569,20.1938,21.5811,29.7086,21.3310,9.0632,22.9857,13.0341,10.3028,36.4419,6.2199,10.1944,9.4145,40.3529,43.8849,89.7300,23.0485,24.7787,46.6299,36.2404,12.9439,8.1308,25.6014,37.6995,13.6446,36.1145,39.7069,30.9609,24.2085,14.2900,15.9218,30.0513,54.0897,14.8734,43.2431,66.0900,14.5607,34.7400,43.8400,6.8075
2005-01-10,70.2764,19.9677,37.1585,34.1547,42.4649,17.1226,16.0735,6.6502,13.4013,17.2411,47.4208,18.1086,6.9062,5.0607,14.7120,87.9909,24.2048,12.2691,19.0879,7.7941,29.8863,33.7079,26.8395,21.2967,386.0298,20.5983,25.7107,27.5336,29.9811,23.4644,19.2142,10.4161,35.0076,17.3161,11.4300,15.5351,24.9441,32.4038,12.6945,18.9281,9.5435,11.1965,15.5910,10.0314,8.5912,17.6103,12.7000,34.7142,31.1862,27.4566,15.3287,18.4719,25.4380,15.9004,28.0929,43.5256,39.4315,31.1673,9.4538,44.7939,1179.9858,33.9403,68.3245,14.1558,21.8397,19.0414,14.7696,26.4700,36.4771,39.5673,52.0936,21.3286,71.3567,22.5935,23.9891,31.6764,26.0356,20.0670,19.5326,23.8134,22.1178,22.8320,7.2094,37.8066,22.3329,48.1693,24.3148,23.7255,33.3489,49.5589,11.7795,29.4045,26.5711,19.1508,11.4300,7.3779,9.8825,24.9441,34.2224,17.6009,20.1300,20.0645,24.3063,96.7086,20.2308,21.5887,29.9811,21.1971,9.1531,23.4644,12.6321,10.4161,36.9325,6.2308,10.1249,9.5256,39.8547,43.7112,90.7400,23.9468,24.7787,47.6080,36.6044,12.9787,8.2660,25.6207,37.9962,13.7209,37.0165,39.5084,31.3643,24.4951,14.4200,16.0760,30.3436,54.6653,14.8524,42.8017,66.8200,14.7020,34.2800,43.3323,7.1000
