date,ppdce_price,ldce_price,ppdec_volume,ldce_volume
2015/12/24 11:10,7875,5883,23788,57866
2015/12/24 11:15,7885,5891,11742,42746
2015/12/24 11:20,7885,5893,20282,75122
2015/12/24 11:25,7900,5910,30280,81916
2015/12/24 11:30,7895,5940,30220,90256
2015/12/24 13:35,7910,5944,37750,90844
2015/12/24 13:40,7895,5930,19742,50170
2015/12/24 13:45,7885,5906,26466,104862
2015/12/24 13:50,7880,5911,15750,47316
2015/12/24 13:55,7875,5912,12376,27684
2015/12/24 14:00,7890,5940,13810,81654
2015/12/24 14:05,7880,5930,12506,40454
2015/12/24 14:10,7850,5915,52824,66608
2015/12/24 14:15,7830,5894,52282,77736
2015/12/24 14:20,7845,5910,38566,86156
2015/12/24 14:25,7840,5911,17516,33568
2015/12/24 14:30,7840,5912,7984,17940
2015/12/24 14:35,7845,5904,23152,54326
2015/12/24 14:40,7855,5922,19120,65566
2015/12/24 14:45,7850,5922,20334,59878
2015/12/24 14:50,7825,5904,23816,66042
2015/12/24 14:55,7835,5900,22092,78636
2015/12/24 15:00,7845,5887,31064,81658
2015/12/25 9:00,7860,5897,922,570
2015/12/25 9:05,7825,5879,55518,107780
2015/12/25 9:10,7835,5874,29500,77570
2015/12/25 9:15,7810,5869,23374,47730
2015/12/25 9:20,7815,5874,24636,52130
2015/12/25 9:25,7805,5857,49282,92108
2015/12/25 9:30,7795,5853,27810,50522
2015/12/25 9:35,7790,5848,24198,44678
2015/12/25 9:40,7795,5854,18300,31784
2015/12/25 9:45,7785,5841,11524,28722
2015/12/25 9:50,7795,5855,13218,29352
2015/12/25 9:55,7805,5859,12840,32358
2015/12/25 10:00,7820,5866,31666,32606
2015/12/25 10:05,7830,5871,18478,37392
2015/12/25 10:10,7820,5851,9652,36540
2015/12/25 10:15,7830,5863,10610,26652
2015/12/25 10:35,7840,5862,14014,25004
2015/12/25 10:40,7845,5863,18488,21548
2015/12/25 10:45,7845,5862,5660,20050
2015/12/25 10:50,7845,5854,8928,21752
2015/12/25 10:55,7875,5869,33836,49482
2015/12/25 11:00,7885,5872,29738,41158
2015/12/25 11:05,7875,5866,20700,24958
2015/12/25 11:10,7880,5866,5186,20258
2015/12/25 11:15,7875,5858,13592,25344
2015/12/25 11:20,7860,5855,10016,18818
2015/12/25 11:25,7865,5863,15992,24688
2015/12/25 11:30,7875,5860,13662,23858
2015/12/25 13:35,7865,5860,10232,22602
2015/12/25 13:40,7870,5864,10784,23112
2015/12/25 13:45,7880,5870,8812,29024
2015/12/25 13:50,7875,5868,9628,16810
2015/12/25 13:55,7870,5862,7176,14642
2015/12/25 14:00,7870,5871,5208,17120
2015/12/25 14:05,7865,5868,5112,9612
2015/12/25 14:10,7870,5865,5386,12852
2015/12/25 14:15,7870,5865,6832,15154
2015/12/25 14:20,7880,5865,8576,19988
2015/12/25 14:25,7865,5858,10868,27826
2015/12/25 14:30,7870,5862,6026,17006
2015/12/25 14:35,7870,5864,4128,17090
2015/12/25 14:40,7880,5864,8916,17046
2015/12/25 14:45,7870,5863,8260,12858
2015/12/25 14:50,7890,5875,17658,48674
2015/12/25 14:55,7885,5872,20236,56598
2015/12/25 15:00,7885,5870,33600,45598
2015/12/28 9:00,7865,5868,1166,702
2015/12/28 9:05,7850,5882,51646,103030
2015/12/28 9:10,7825,5859,45656,68432
2015/12/28 9:15,7805,5820,35696,92910
2015/12/28 9:20,7820,5821,28150,70562
2015/12/28 9:25,7820,5817,24848,42944
2015/12/28 9:30,7815,5815,12672,41684
2015/12/28 9:35,7820,5811,15904,34752
2015/12/28 9:40,7810,5810,7604,26968
2015/12/28 9:45,7785,5781,35544,71448
2015/12/28 9:50,7810,5790,25380,51824
2015/12/28 9:55,7810,5793,17210,27678
2015/12/28 10:00,7800,5798,11114,33984
2015/12/28 10:05,7810,5799,8484,18248
2015/12/28 10:10,7810,5790,7574,15772
2015/12/28 10:15,7800,5786,9188,16918
2015/12/28 10:35,7820,5797,11282,19028
2015/12/28 10:40,7830,5809,30200,43238
2015/12/28 10:45,7830,5809,8006,17866
2015/12/28 10:50,7835,5812,8980,28426
2015/12/28 10:55,7850,5814,31942,33158
2015/12/28 11:00,7850,5815,15080,21634
2015/12/28 11:05,7850,5815,14276,38126
2015/12/28 11:10,7840,5815,5486,17754
2015/12/28 11:15,7845,5808,8122,34666
2015/12/28 11:20,7830,5798,4914,19502
2015/12/28 11:25,7850,5811,9722,29168
2015/12/28 11:30,7835,5804,27270,25036
2015/12/28 13:35,7790,5769,35522,66540
2015/12/28 13:40,7815,5782,21474,32914
2015/12/28 13:45,7830,5800,23620,46788
2015/12/28 13:50,7835,5803,11252,21490
2015/12/28 13:55,7830,5798,13940,17984
2015/12/28 14:00,7830,5803,9476,18660
2015/12/28 14:05,7830,5799,9258,22066
2015/12/28 14:10,7835,5805,9910,13722
2015/12/28 14:15,7825,5799,10394,28524
2015/12/28 14:20,7840,5804,12404,18676
2015/12/28 14:25,7855,5806,18458,17612
2015/12/28 14:30,7840,5799,8980,14628
2015/12/28 14:35,7840,5798,16282,16164
2015/12/28 14:40,7825,5785,11800,29362
2015/12/28 14:45,7830,5785,10278,26566
2015/12/28 14:50,7795,5765,44846,46210
2015/12/28 14:55,7795,5762,29262,49328
2015/12/28 15:00,7790,5736,44744,80462
2015/12/29 9:00,7760,5720,1122,2078
2015/12/29 9:05,7775,5734,58024,121146
2015/12/29 9:10,7795,5738,34498,52776
2015/12/29 9:15,7795,5737,22566,32114
2015/12/29 9:20,7785,5725,17140,43132
2015/12/29 9:25,7765,5701,40070,87326
2015/12/29 9:30,7765,5698,23872,50236
2015/12/29 9:35,7775,5711,19592,41998
2015/12/29 9:40,7765,5711,10446,28242
2015/12/29 9:45,7780,5724,11174,29044
2015/12/29 9:50,7780,5729,19128,40696
2015/12/29 9:55,7735,5711,41404,38938
2015/12/29 10:00,7745,5716,34518,28942
2015/12/29 10:05,7760,5729,25878,38364
2015/12/29 10:10,7755,5726,11730,21404
2015/12/29 10:15,7760,5729,8064,31082
2015/12/29 10:35,7770,5737,5448,21640
2015/12/29 10:40,7760,5732,5978,22868
2015/12/29 10:45,7775,5739,12522,16244
2015/12/29 10:50,7770,5738,9520,20908
2015/12/29 10:55,7770,5739,6142,25226
2015/12/29 11:00,7770,5739,7722,16278
2015/12/29 11:05,7770,5741,3328,14002
2015/12/29 11:10,7765,5742,4714,17982
2015/12/29 11:15,7780,5763,17054,71488
2015/12/29 11:20,7780,5768,14760,42520
2015/12/29 11:25,7765,5761,11426,23270
2015/12/29 11:30,7790,5770,11488,28046
2015/12/29 13:35,7825,5787,68144,74506
2015/12/29 13:40,7845,5792,28278,30104
2015/12/29 13:45,7845,5790,19822,28342
2015/12/29 13:50,7825,5785,20898,37268
2015/12/29 13:55,7830,5783,11818,21366
2015/12/29 14:00,7845,5795,9134,27850
2015/12/29 14:05,7835,5788,9444,23274
2015/12/29 14:10,7840,5792,5048,16648
2015/12/29 14:15,7850,5790,6820,17672
2015/12/29 14:20,7825,5773,20596,37972
2015/12/29 14:25,7835,5775,7164,35134
2015/12/29 14:30,7845,5790,14862,31200
2015/12/29 14:35,7860,5792,18028,26816
2015/12/29 14:40,7860,5795,18494,25768
2015/12/29 14:45,7850,5785,18964,31862
2015/12/29 14:50,7900,5808,43870,56458
2015/12/29 14:55,7900,5821,35872,58052
2015/12/29 15:00,7885,5825,35664,83910
2015/12/30 9:00,7925,5868,2654,2376
2015/12/30 9:05,7935,5861,82468,127308
2015/12/30 9:10,7945,5879,48856,65186
2015/12/30 9:15,7940,5875,30640,34390
2015/12/30 9:20,7945,5884,23470,31850
2015/12/30 9:25,7945,5873,35408,59590
2015/12/30 9:30,7940,5874,12022,22620
2015/12/30 9:35,7935,5863,14726,31496
2015/12/30 9:40,7940,5854,10490,35392
2015/12/30 9:45,7935,5845,17436,51768
2015/12/30 9:50,7925,5836,19826,34624
2015/12/30 9:55,7900,5822,41506,46028
2015/12/30 10:00,7930,5832,21462,38216
2015/12/30 10:05,7925,5836,12700,22180
2015/12/30 10:10,7920,5831,11088,19962
2015/12/30 10:15,7915,5829,6974,13936
2015/12/30 10:35,7940,5841,12436,20152
2015/12/30 10:40,7970,5854,29578,38540
2015/12/30 10:45,7970,5848,35504,29294
2015/12/30 10:50,7970,5850,24316,29218
2015/12/30 10:55,7975,5846,13360,29684
2015/12/30 11:00,7965,5837,12006,22806
2015/12/30 11:05,7945,5814,20112,54076
2015/12/30 11:10,7945,5804,24328,59152
2015/12/30 11:15,7945,5815,10564,36036
2015/12/30 11:20,7945,5814,10774,25410
2015/12/30 11:25,7945,5820,5978,25516
2015/12/30 11:30,7950,5817,7690,23804
2015/12/30 13:35,7960,5817,14468,28676
2015/12/30 13:40,7970,5820,19526,23692
2015/12/30 13:45,7965,5826,13972,31050
2015/12/30 13:50,7975,5835,8394,29120
2015/12/30 13:55,7995,5841,22690,30010
2015/12/30 14:00,7990,5834,44532,29750
2015/12/30 14:05,8005,5847,31364,48984
2015/12/30 14:10,8010,5849,20792,24702
2015/12/30 14:15,8005,5827,28868,59148
2015/12/30 14:20,7990,5832,40854,83968
2015/12/30 14:25,7975,5815,38362,73522
2015/12/30 14:30,7955,5788,49524,82190
2015/12/30 14:35,7970,5793,27362,62728
2015/12/30 14:40,7970,5790,11948,37516
2015/12/30 14:45,7980,5801,35154,51410
2015/12/30 14:50,8000,5805,16356,26246
2015/12/30 14:55,8000,5806,24874,44366
2015/12/30 15:00,8000,5815,39956,46076
2015/12/31 9:00,7980,5806,1282,1198
2015/12/31 9:05,7980,5812,56232,84854
2015/12/31 9:10,7985,5815,26192,44320
2015/12/31 9:15,7980,5819,32106,43314
2015/12/31 9:20,7970,5803,23884,39924
2015/12/31 9:25,7975,5811,14958,32966
2015/12/31 9:30,7980,5812,7670,14398
2015/12/31 9:35,7990,5824,17082,39062
2015/12/31 9:40,8000,5839,29570,57394
2015/12/31 9:45,7980,5844,32004,49694
2015/12/31 9:50,7975,5839,21520,41362
2015/12/31 9:55,7975,5837,4636,20810
2015/12/31 10:00,7990,5851,12538,33970
2015/12/31 10:05,7990,5869,19628,77164
2015/12/31 10:10,7990,5868,18820,67634
2015/12/31 10:15,8010,5886,21354,48342
2015/12/31 10:35,7995,5878,22290,41748
2015/12/31 10:40,7985,5866,24020,40420
2015/12/31 10:45,7995,5874,13764,27120
2015/12/31 10:50,8005,5880,11024,20712
2015/12/31 10:55,8005,5883,19026,43798
2015/12/31 11:00,8055,5911,51592,77828
2015/12/31 11:05,8055,5904,29430,73100
2015/12/31 11:10,8060,5900,15718,31524
2015/12/31 11:15,8070,5904,36082,28996
2015/12/31 11:20,8080,5895,26638,42510
2015/12/31 11:25,8115,5904,60520,56574
2015/12/31 11:30,8105,5904,37158,48244
2015/12/31 13:35,8090,5890,23444,39616
2015/12/31 13:40,8095,5883,21862,35348
2015/12/31 13:45,8075,5873,24402,39648
2015/12/31 13:50,8085,5875,24082,42682
2015/12/31 13:55,8090,5879,17146,24318
2015/12/31 14:00,8105,5881,29444,27764
2015/12/31 14:05,8095,5875,16402,22018
2015/12/31 14:10,8085,5870,9052,22980
2015/12/31 14:15,8095,5873,12916,28744
2015/12/31 14:20,8110,5876,15098,21438
2015/12/31 14:25,8115,5881,26732,29096
2015/12/31 14:30,8090,5850,41806,85058
2015/12/31 14:35,8080,5846,40628,57044
2015/12/31 14:40,8070,5840,22882,49446
2015/12/31 14:45,8045,5827,50156,52178
2015/12/31 14:50,8040,5818,47666,61276
2015/12/31 14:55,8035,5822,26536,49464
2015/12/31 15:00,8040,5825,52108,65812
2016/1/4 9:00,8075,5880,2780,1512
2016/1/4 9:05,8060,5847,52450,105876
2016/1/4 9:10,8055,5842,31250,54492
2016/1/4 9:15,8025,5848,36402,38544
2016/1/4 9:20,8020,5819,34478,70392
2016/1/4 9:25,8015,5821,21358,37820
2016/1/4 9:30,8015,5831,29986,29058
2016/1/4 9:35,8020,5827,38330,22508
2016/1/4 9:40,8010,5811,18080,42840
2016/1/4 9:45,7990,5776,19736,65730
2016/1/4 9:50,7990,5773,48574,61330
2016/1/4 9:55,7985,5780,16798,41474
2016/1/4 10:00,7985,5781,16264,27978
2016/1/4 10:05,7995,5791,21444,26790
2016/1/4 10:10,7970,5775,15316,21876
2016/1/4 10:15,7985,5773,24178,28758
2016/1/4 10:35,7995,5784,14656,23816
2016/1/4 10:40,7995,5785,18914,17474
2016/1/4 10:45,7990,5785,8812,26038
2016/1/4 10:50,8000,5792,7666,15928
2016/1/4 10:55,7995,5790,7260,15108
2016/1/4 11:00,8015,5805,22340,48222
2016/1/4 11:05,8015,5804,13742,30108
2016/1/4 11:10,8015,5797,10220,23612
2016/1/4 11:15,8015,5798,16776,23676
2016/1/4 11:20,8015,5793,19896,36852
2016/1/4 11:25,8010,5791,6662,19734
2016/1/4 11:30,8000,5772,17966,40248
2016/1/4 13:35,8000,5769,40132,68514
2016/1/4 13:40,8020,5785,29870,37430
2016/1/4 13:45,8035,5792,26444,24306
2016/1/4 13:50,8065,5802,53632,46898
2016/1/4 13:55,8060,5808,37290,53204
2016/1/4 14:00,8070,5809,27584,33906
2016/1/4 14:05,8090,5814,38602,31392
2016/1/4 14:10,8075,5809,28058,27944
2016/1/4 14:15,8065,5801,24282,36050
2016/1/4 14:20,8070,5798,14890,34084
2016/1/4 14:25,8055,5786,21288,34272
2016/1/4 14:30,8060,5786,18860,31782
2016/1/4 14:35,8045,5784,17108,21632
2016/1/4 14:40,8045,5776,12750,22386
2016/1/4 14:45,8025,5775,30198,33200
2016/1/4 14:50,8020,5779,28910,38192
2016/1/4 14:55,8020,5792,19472,37268
2016/1/4 15:00,8030,5792,34552,47728
2016/1/5 9:00,8010,5770,784,1070
2016/1/5 9:05,8010,5766,48124,78914
2016/1/5 9:10,8000,5776,29150,69318
2016/1/5 9:15,8005,5761,38434,59900
2016/1/5 9:20,8010,5760,21214,42872
2016/1/5 9:25,8000,5759,17646,26482
2016/1/5 9:30,8015,5774,9726,32732
2016/1/5 9:35,8035,5795,27082,56346
2016/1/5 9:40,8045,5802,38182,62548
2016/1/5 9:45,8040,5797,20220,32980
2016/1/5 9:50,8050,5809,14950,36658
2016/1/5 9:55,8055,5819,10796,46538
2016/1/5 10:00,8045,5822,12300,50136
2016/1/5 10:05,8035,5814,13346,43854
2016/1/5 10:10,8040,5817,7898,22960
2016/1/5 10:15,8055,5820,6884,18026
2016/1/5 10:35,8050,5824,14994,30300
2016/1/5 10:40,8050,5820,7172,17668
2016/1/5 10:45,8050,5815,5660,21160
2016/1/5 10:50,8060,5818,14762,32336
2016/1/5 10:55,8065,5817,11354,16544
2016/1/5 11:00,8080,5821,35990,24992
2016/1/5 11:05,8080,5829,26112,48538
2016/1/5 11:10,8090,5832,20780,25926
2016/1/5 11:15,8095,5828,15908,22264
2016/1/5 11:20,8075,5816,21062,40374
2016/1/5 11:25,8085,5820,12408,18178
2016/1/5 11:30,8085,5815,8552,23650
2016/1/5 13:35,8085,5805,27994,63090
2016/1/5 13:40,8085,5812,9080,24372
2016/1/5 13:45,8115,5835,50486,59024
2016/1/5 13:50,8110,5835,41386,56634
2016/1/5 13:55,8095,5821,27896,41448
2016/1/5 14:00,8095,5825,16620,21702
2016/1/5 14:05,8065,5808,37350,43526
2016/1/5 14:10,8070,5802,22334,30892
2016/1/5 14:15,8040,5784,51944,58780
2016/1/5 14:20,8035,5792,37698,46818
2016/1/5 14:25,8040,5807,24322,38334
2016/1/5 14:30,8055,5808,25698,40172
2016/1/5 14:35,8025,5798,48144,43832
2016/1/5 14:40,8045,5812,20342,34156
2016/1/5 14:45,8025,5802,15556,19178
2016/1/5 14:50,8035,5809,13362,23126
2016/1/5 14:55,8045,5814,13234,25546
2016/1/5 15:00,8050,5815,30872,46062
2016/1/6 9:00,8020,5760,1214,1806
2016/1/6 9:05,8020,5780,86084,87862
2016/1/6 9:10,8030,5788,34636,35926
2016/1/6 9:15,8005,5770,33666,46910
2016/1/6 9:20,8025,5801,25894,79622
2016/1/6 9:25,8010,5788,21824,36006
2016/1/6 9:30,8010,5787,16968,33212
2016/1/6 9:35,8015,5795,27240,32426
2016/1/6 9:40,8060,5816,55934,95878
2016/1/6 9:45,8045,5816,21556,45434
2016/1/6 9:50,8035,5813,17266,34286
2016/1/6 9:55,8055,5819,23778,30876
2016/1/6 10:00,8050,5810,13308,30412
2016/1/6 10:05,8035,5806,12988,26578
2016/1/6 10:10,8005,5784,66126,76484
2016/1/6 10:15,7980,5777,45276,51502
2016/1/6 10:35,7970,5770,54524,73764
2016/1/6 10:40,7960,5764,44424,57758
2016/1/6 10:45,7970,5764,19214,30962
2016/1/6 10:50,7945,5758,26822,29112
2016/1/6 10:55,7955,5761,25450,63476
2016/1/6 11:00,7960,5765,23906,26062
2016/1/6 11:05,7960,5759,13804,31412
2016/1/6 11:10,7965,5765,7422,19884
2016/1/6 11:15,7970,5768,13500,24386
2016/1/6 11:20,7980,5772,15720,26418
2016/1/6 11:25,7980,5771,19426,18122
2016/1/6 11:30,7980,5766,23822,29790
2016/1/6 13:35,7965,5763,29982,28796
2016/1/6 13:40,7975,5764,11660,12866
2016/1/6 13:45,7985,5774,15440,17624
2016/1/6 13:50,8000,5776,44416,33876
2016/1/6 13:55,7985,5773,17378,25746
2016/1/6 14:00,7995,5775,11010,23312
2016/1/6 14:05,7985,5771,23966,28278
2016/1/6 14:10,7985,5765,23760,46562
2016/1/6 14:15,7970,5756,7752,22102
2016/1/6 14:20,7975,5765,13896,24288
2016/1/6 14:25,7980,5770,9702,19840
2016/1/6 14:30,7965,5748,13386,56494
2016/1/6 14:35,7965,5748,10566,55176
2016/1/6 14:40,7960,5740,30726,38312
2016/1/6 14:45,7965,5740,21832,34286
2016/1/6 14:50,7975,5741,16022,33350
2016/1/6 14:55,7960,5729,21834,39762
2016/1/6 15:00,7970,5726,33110,61940
2016/1/7 9:00,7905,5701,7630,2818
2016/1/7 9:05,7945,5715,72052,142024
2016/1/7 9:10,7950,5715,36402,48128
2016/1/7 9:15,7930,5671,22314,88890
2016/1/7 9:20,7940,5680,20120,60110
2016/1/7 9:25,7910,5663,27598,58450
2016/1/7 9:30,7880,5631,53102,89960
2016/1/7 9:35,7890,5645,35634,67094
2016/1/7 9:40,7890,5636,24224,36208
2016/1/7 9:45,7880,5629,22932,72296
2016/1/7 9:50,7860,5601,49824,93970
2016/1/7 9:55,7880,5601,50856,109304
2016/1/7 10:00,7855,5586,23532,54520
2016/1/7 10:05,7835,5591,70554,82690
2016/1/7 10:10,7875,5617,32794,51740
2016/1/7 10:15,7870,5618,32120,55206
2016/1/7 10:35,7860,5606,21810,33880
2016/1/7 10:40,7860,5604,5682,16842
2016/1/7 10:45,7860,5605,5610,19616
2016/1/7 10:50,7870,5611,8598,16580
2016/1/7 10:55,7865,5609,5172,17770
2016/1/7 11:00,7865,5612,5208,16256
2016/1/7 11:05,7870,5614,6060,15258
2016/1/7 11:10,7885,5617,18646,26252
2016/1/7 11:15,7875,5613,8416,24730
2016/1/7 11:20,7885,5622,11944,27666
2016/1/7 11:25,7895,5623,14304,21140
2016/1/7 11:30,7895,5622,14940,22782
2016/1/7 13:35,7870,5608,29550,34232
2016/1/7 13:40,7870,5606,15384,24642
2016/1/7 13:45,7870,5602,12014,27460
2016/1/7 13:50,7870,5606,9848,22962
2016/1/7 13:55,7870,5604,4964,14790
2016/1/7 14:00,7870,5606,8634,14864
2016/1/7 14:05,7875,5604,9282,20480
2016/1/7 14:10,7860,5591,13186,27488
2016/1/7 14:15,7855,5599,10562,26454
2016/1/7 14:20,7865,5602,15852,18516
2016/1/7 14:25,7880,5608,19734,23148
2016/1/7 14:30,7875,5604,6338,20142
2016/1/7 14:35,7870,5600,6918,18816
2016/1/7 14:40,7875,5600,5880,16786
2016/1/7 14:45,7880,5598,14574,24300
2016/1/7 14:50,7870,5591,12228,29710
2016/1/7 14:55,7885,5601,18478,38214
2016/1/7 15:00,7895,5627,36056,67836
2016/1/8 9:00,7910,5656,5296,1026
2016/1/8 9:05,7930,5646,72492,87264
2016/1/8 9:10,7905,5644,60992,47498
2016/1/8 9:15,7915,5654,25434,40924
2016/1/8 9:20,7910,5670,37266,88484
2016/1/8 9:25,7910,5667,25338,44432
2016/1/8 9:30,7915,5675,18582,30916
2016/1/8 9:35,7880,5660,38720,55424
2016/1/8 9:40,7880,5664,31554,46216
2016/1/8 9:45,7860,5648,31390,41372
2016/1/8 9:50,7870,5660,47980,41016
2016/1/8 9:55,7885,5667,26554,30374
2016/1/8 10:00,7885,5670,14322,22666
2016/1/8 10:05,7885,5667,11636,27560
2016/1/8 10:10,7875,5661,9450,20218
2016/1/8 10:15,7885,5665,11502,12750
2016/1/8 10:35,7880,5663,7862,11710
2016/1/8 10:40,7880,5667,5002,10892
2016/1/8 10:45,7870,5656,11222,19612
2016/1/8 10:50,7865,5647,12240,34466
2016/1/8 10:55,7875,5652,10566,27930
2016/1/8 11:00,7880,5644,19884,31496
2016/1/8 11:05,7880,5646,7882,33536
2016/1/8 11:10,7885,5649,3920,14592
2016/1/8 11:15,7880,5655,7194,16864
2016/1/8 11:20,7875,5652,4614,14296
2016/1/8 11:25,7880,5653,6296,11144
2016/1/8 11:30,7875,5656,7666,26332
2016/1/8 13:35,7880,5665,14004,27490
2016/1/8 13:40,7880,5664,9056,16872
2016/1/8 13:45,7880,5664,9344,20540
2016/1/8 13:50,7875,5663,9842,14028
2016/1/8 13:55,7875,5659,14134,19700
2016/1/8 14:00,7875,5654,6226,11480
2016/1/8 14:05,7875,5652,6240,22222
2016/1/8 14:10,7870,5645,5582,19116
2016/1/8 14:15,7860,5642,16272,22398
2016/1/8 14:20,7865,5643,16450,17400
2016/1/8 14:25,7875,5644,13084,21258
2016/1/8 14:30,7905,5655,42566,29742
2016/1/8 14:35,7905,5655,32300,31256
2016/1/8 14:40,7915,5664,15102,29218
2016/1/8 14:45,7920,5665,24958,21350
2016/1/8 14:50,7925,5674,15310,28674
2016/1/8 14:55,7905,5664,14904,28182
2016/1/8 15:00,7905,5684,22736,50046
2016/1/11 9:00,7865,5624,2474,2234
2016/1/11 9:05,7830,5627,81862,110768
2016/1/11 9:10,7815,5603,51098,56122
2016/1/11 9:15,7815,5588,32278,80644
2016/1/11 9:20,7825,5591,15362,30168
2016/1/11 9:25,7825,5593,12364,41414
2016/1/11 9:30,7860,5624,36414,56520
2016/1/11 9:35,7840,5613,30226,41476
2016/1/11 9:40,7825,5610,18568,29008
2016/1/11 9:45,7790,5594,65020,48420
2016/1/11 9:50,7815,5616,47496,49746
2016/1/11 9:55,7805,5614,18960,15342
2016/1/11 10:00,7805,5619,10632,14424
2016/1/11 10:05,7810,5631,18794,46020
2016/1/11 10:10,7795,5641,31006,62460
2016/1/11 10:15,7825,5664,25266,65830
2016/1/11 10:35,7810,5655,21608,60964
2016/1/11 10:40,7805,5647,10966,34478
2016/1/11 10:45,7780,5640,24184,32180
2016/1/11 10:50,7770,5639,32712,31614
2016/1/11 10:55,7780,5634,13774,36010
2016/1/11 11:00,7780,5628,8170,36232
2016/1/11 11:05,7780,5628,17094,43782
2016/1/11 11:10,7770,5637,19780,30792
2016/1/11 11:15,7780,5629,17864,24790
2016/1/11 11:20,7810,5649,36042,45290
2016/1/11 11:25,7815,5654,20556,29036
2016/1/11 11:30,7815,5651,19236,36292
2016/1/11 13:35,7820,5652,24154,38522
2016/1/11 13:40,7830,5656,18434,19484
2016/1/11 13:45,7835,5656,18268,33502
2016/1/11 13:50,7840,5659,10560,17818
2016/1/11 13:55,7835,5648,12288,46040
2016/1/11 14:00,7840,5650,9034,27098
2016/1/11 14:05,7835,5649,8992,15554
2016/1/11 14:10,7840,5661,6036,18220
2016/1/11 14:15,7840,5669,9120,37688
2016/1/11 14:20,7850,5668,20386,46692
2016/1/11 14:25,7855,5654,27206,48076
2016/1/11 14:30,7840,5645,9382,30256
2016/1/11 14:35,7840,5647,13404,30610
2016/1/11 14:40,7840,5644,16788,31662
2016/1/11 14:45,7845,5648,15832,23822
2016/1/11 14:50,7840,5634,17514,53450
2016/1/11 14:55,7835,5627,17284,49004
2016/1/11 15:00,7850,5633,30314,48982
2016/1/12 9:00,7790,5580,1314,1414
2016/1/12 9:05,7800,5581,65584,96894
2016/1/12 9:10,7800,5575,38106,77934
2016/1/12 9:15,7755,5544,51610,109716
2016/1/12 9:20,7810,5564,82394,66600
2016/1/12 9:25,7815,5571,45406,46254
2016/1/12 9:30,7825,5574,46894,37872
2016/1/12 9:35,7825,5577,17188,24882
2016/1/12 9:40,7815,5569,18208,31490
2016/1/12 9:45,7810,5570,23372,21562
2016/1/12 9:50,7820,5572,21716,30590
2016/1/12 9:55,7850,5589,43314,28880
2016/1/12 10:00,7845,5583,19694,27790
2016/1/12 10:05,7835,5580,10874,21618
2016/1/12 10:10,7830,5577,7634,19022
2016/1/12 10:15,7840,5581,6536,12184
2016/1/12 10:35,7830,5573,8166,22910
2016/1/12 10:40,7820,5567,13508,29594
2016/1/12 10:45,7820,5572,17434,28190
2016/1/12 10:50,7825,5577,14894,24858
2016/1/12 10:55,7835,5577,13748,18392
2016/1/12 11:00,7835,5579,7622,9980
